Recording_ID,Source,Species,Month,Latitude,Longitude,avg_sylls_upper_freq_Hz,avg_sylls_lower_freq_Hz,max_sylls_freq_Hz,min_sylls_freq_Hz,overall_sylls_freq_range_Hz,largest_sylls_freq_range_Hz,smallest_sylls_freq_range_Hz,avg_sylls_freq_range_Hz,NL_StableLights_Avg,TreeCover,PopulationDensity,ClimateDivisions,Level1Ecoregion,Level1Ecoregion_Edited,KG_ClimateZones,KG_ClimateZones_Edited,Elevation_m,Distance_to_Road_m,Distance_to_Road_km
574579621,ML,Pipilo erythrophthalmus,5,41.6806368,-71.3021922,4464.035088,3272.807018,5931.578947,3051.754386,2922.807018,2321.052632,558.7719298,1234.210526,35,0,0.65871,ALL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,NA,1719.124337,1.719124337
574597671,ML,Pipilo erythrophthalmus,5,39.774506,-82.99579,4857.699805,2877.192982,5660.818713,1777.777778,3929.824561,2853.80117,514.619883,2027.290448,20,0,4.38787,CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,207,774.1087456,0.774108746
575794291,ML,Pipilo erythrophthalmus,5,42.7082363,-71.5203953,4819.407895,3282.785088,7264.035088,2020.175439,5286.842105,2922.807018,558.7719298,1579.605263,36,70,124.53937,SOUTHERN,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,80,4407.156335,4.407156335
576187391,ML,Pipilo erythrophthalmus,5,40.0702983,-82.8814211,4725.146199,2913.951546,5286.549708,1637.426901,3695.906433,2573.099415,514.619883,1857.978279,62,100,189.70151,CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,272,1915.067886,1.915067886
576436841,ML,Pipilo erythrophthalmus,5,41.3840533,-82.3217537,4362.719298,3080.409357,5716.666667,2149.122807,3610.526316,2578.947368,429.8245614,1325.292398,18,100,45.42833,NORTH CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,198,3490.357663,3.490357663
576493301,ML,Pipilo erythrophthalmus,5,36.03391,-79.041909,4484.848485,3189.792663,7719.298246,2479.532164,5286.549708,1824.561404,561.4035088,1341.839447,20,93,70.066,NORTHERN PIEDMONT,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,157,693.9909796,0.69399098
576773981,ML,Pipilo erythrophthalmus,5,41.4994349,-71.2529254,6636.591479,3000.835422,7532.163743,2573.099415,5005.847953,4584.795322,1029.239766,3682.539683,21,0,43.62904,ALL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,,Dfa: Humid Continental Hot Summers with Year-round Precipitation,25,4911.343913,4.911343913
579738201,ML,Pipilo erythrophthalmus,5,38.661,-90.758,4566.885965,3164.583333,6103.508772,2235.087719,3911.403509,2836.842105,1117.54386,1445.285088,11,0,0,NORTHEAST PRAIRIE,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,148,6784.874457,6.784874457
579738911,ML,Pipilo erythrophthalmus,5,40.4227425,-80.1557136,4397.660819,3142.300195,5146.19883,2105.263158,3087.719298,1497.076023,608.1871345,1302.14425,52,100,52.14725,SOUTHWEST PLATEAU,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,339,1676.590813,1.676590813
579778551,ML,Pipilo erythrophthalmus,5,39.9662775,-75.2540435,5458.77193,2737.982456,5845.614035,2492.982456,3395.614035,3266.666667,1375.438596,2763.77193,63,100,5362.5708,SOUTHEASTERN PIEDMONT,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,44,1062.846429,1.062846429
579966861,ML,Pipilo erythrophthalmus,5,44.55383,-69.9548319,5407.192982,3352.631579,5458.77193,2278.070175,3223.684211,3223.684211,1547.368421,2097.54386,0,0,0.64541,SOUTHERN INTERIOR,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",347,9809.080299,9.809080299
579969441,ML,Pipilo erythrophthalmus,5,44.55383,-69.9548319,4509.94152,3044.054581,4678.362573,1918.128655,2807.017544,1730.994152,795.3216374,1512.670565,0,0,0.64541,SOUTHERN INTERIOR,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",347,9809.080299,9.809080299
579974761,ML,Pipilo erythrophthalmus,5,44.55383,-69.9548319,4640.935673,3402.729045,4678.362573,2011.695906,2713.450292,2713.450292,1076.023392,1284.990253,0,0,0.64541,SOUTHERN INTERIOR,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",347,9809.080299,9.809080299
581475011,ML,Pipilo erythrophthalmus,6,42.0838755,-71.1980072,6643.859649,2984.210526,7736.842105,2020.175439,5759.649123,4513.157895,2063.157895,3702.631579,44,10,285.74249,CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,83,2300.540762,2.300540762
581901171,ML,Pipilo erythrophthalmus,6,40.7117926,-79.5097303,5751.052632,3111.929825,7135.087719,2321.052632,4857.017544,4685.087719,472.8070175,2682.105263,9,100,12.85254,SOUTHWEST PLATEAU,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,275,8104.10324,8.10410324
581970611,ML,Pipilo erythrophthalmus,6,39.8893501,-75.2601457,4527.48538,3003.996101,6447.368421,1547.368421,4942.982456,4942.982456,988.5964912,1566.471735,63,36,1.01303,SOUTHEASTERN PIEDMONT,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,6,551.926261,0.551926261
582579501,ML,Pipilo erythrophthalmus,6,42.7355726,-75.7103152,5323.684211,3383.333333,6017.54386,2879.824561,3180.701754,3094.736842,558.7719298,1983.333333,5,46,2.56552,EASTERN PLATEAU,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",559,16532.16323,16.53216323
582920651,ML,Pipilo erythrophthalmus,6,42.7656122,-70.9175732,5289.10434,4056.186519,7607.894737,2020.175439,5630.701754,2106.140351,472.8070175,1275.900277,29,100,132.74103,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13,1161.033163,1.161033163
583555401,ML,Pipilo erythrophthalmus,6,41.64779,-70.37604,4658.312448,2980.785297,5614.035088,2713.450292,2947.368421,1918.128655,1216.374269,1724.310777,45,0,264.69754,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,10,454.7018169,0.454701817
584513281,ML,Pipilo erythrophthalmus,6,36.1551881,-81.869526,4721.929825,3150,5673.684211,1848.245614,3868.421053,2492.982456,558.7719298,1614.912281,39,0,59.37875,NORTHERN MOUNTAINS,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",1143,7787.553736,7.787553736
585425131,ML,Pipilo erythrophthalmus,6,33.942275,-84.2794559,4752.631579,3420.175439,5114.912281,2450,2707.894737,1977.192982,558.7719298,1375.438596,63,45,669.35901,NORTH CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,315,2971.646509,2.971646509
585583511,ML,Pipilo erythrophthalmus,5,40.7010162,-73.2766605,6035.087719,3808.187135,9263.157895,2526.315789,6830.409357,3274.853801,748.5380117,2320.467836,58,39,871.60754,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,6,979.4972012,0.979497201
585660491,ML,Pipilo erythrophthalmus,5,36.1551881,-81.869526,4629.824561,3070.175439,5974.561404,2621.929825,3395.614035,3008.77193,472.8070175,1602.631579,39,0,59.37875,NORTHERN MOUNTAINS,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",1143,7787.553736,7.787553736
588127171,ML,Pipilo erythrophthalmus,6,35.9171333,-84.4058412,5200.877193,3161.598441,5931.578947,2535.964912,3438.596491,2836.842105,386.8421053,2082.261209,27,5,0,EASTERN,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,237,6544.596463,6.544596463
588524831,ML,Pipilo erythrophthalmus,6,29.9429982,-81.6342759,6007.017544,3097.076023,7017.54386,2058.479532,5052.631579,4116.959064,1309.94152,3003.508772,5,93,9.3013,NORTH,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,17,3608.176134,3.608176134
588524861,ML,Pipilo erythrophthalmus,6,29.9429982,-81.6342759,6643.274854,3164.274322,7298.245614,2526.315789,4865.497076,4491.22807,1309.94152,3572.567783,5,93,9.3013,NORTH,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,17,3608.176134,3.608176134
588788281,ML,Pipilo erythrophthalmus,6,41.0341756,-72.1825361,4985.964912,3980.653021,6060.526316,2922.807018,3180.701754,1676.315789,859.6491228,1048.294347,16,0,247.638,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,0,6858.831162,6.858831162
588806821,ML,Pipilo erythrophthalmus,6,35.9171333,-84.4058412,4799.707602,3615.302144,7178.070175,2450,4771.052632,1848.245614,429.8245614,1227.387914,27,5,0,EASTERN,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,237,6544.596463,6.544596463
588806861,ML,Pipilo erythrophthalmus,6,35.9171333,-84.4058412,4556.140351,2785.263158,5028.947368,1934.210526,3137.719298,2235.087719,515.7894737,1813.859649,27,5,0,EASTERN,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,237,6544.596463,6.544596463
589648921,ML,Pipilo erythrophthalmus,6,42.544628,-76.799615,5005.847953,2307.992203,6269.005848,2058.479532,4257.309942,4257.309942,1356.725146,2744.639376,5,0,5.05337,CENTRAL LAKES,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",501,8787.0554,8.7870554
589664131,ML,Pipilo erythrophthalmus,6,42.4736796,-71.649313,4497.911445,2900.584795,5192.982456,2105.263158,3134.502924,2339.181287,1029.239766,1644.110276,24,39,0,CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,83,4683.965532,4.683965532
589769131,ML,Pipilo erythrophthalmus,6,41.355506,-70.67022,5339.181287,3356.725146,7204.678363,1964.912281,5333.333333,3181.28655,1497.076023,2076.023392,0,0,7.90487,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,,Cfb: Temperate Oceanic Climate,0,21118.94302,21.11894302
590615881,ML,Pipilo erythrophthalmus,7,35.081022,-81.270801,3696.491228,3206.491228,3911.403509,2407.017544,1547.368421,687.7192982,343.8596491,532.9824561,15,0,66.66414,NORTH CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,233,3099.487886,3.099487886
590950481,ML,Pipilo erythrophthalmus,7,35.081022,-81.270801,4153.717627,3251.461988,6923.976608,2432.748538,4538.011696,3836.25731,374.2690058,949.0392648,15,0,66.66414,NORTH CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,233,3099.487886,3.099487886
590989331,ML,Pipilo erythrophthalmus,7,41.4385644,-75.5409923,6540.497076,2980.116959,7693.859649,2149.122807,5587.719298,4599.122807,515.7894737,3603.362573,21,0,7.72145,POCONO MOUNTAINS,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",552,2966.421834,2.966421834
591374581,ML,Pipilo erythrophthalmus,4,40.3402349,-75.1714262,4140.643275,2772.368421,5415.789474,2407.017544,3051.754386,1547.368421,1117.54386,1411.25731,37,0,29.2547,SOUTHEASTERN PIEDMONT,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,112,2917.623763,2.917623763
591489471,ML,Pipilo erythrophthalmus,7,36.9750097,-77.064178,5028.947368,3046.381579,5372.807018,1590.350877,3825.438596,2750.877193,1418.421053,2025.548246,0,62,0.15385,TIDEWATER,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,39,3382.038132,3.382038132
591489541,ML,Pipilo erythrophthalmus,7,36.9750097,-77.064178,5132.821637,3438.596491,5845.614035,1805.263158,4083.333333,2364.035088,730.7017544,1737.207602,0,62,0.15385,TIDEWATER,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,39,3382.038132,3.382038132
591750621,ML,Pipilo erythrophthalmus,7,42.4085771,-71.4724244,5510.350877,3206.491228,5759.649123,3008.77193,2793.859649,2450,2149.122807,2346.842105,34,100,0,CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,69,5197.049002,5.197049002
591756351,ML,Pipilo erythrophthalmus,7,33.942275,-84.2794559,6712.426901,3180.701754,7521.929825,1805.263158,5759.649123,5673.684211,2750.877193,3574.707602,63,45,669.35901,NORTH CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,315,2971.646509,2.971646509
591762041,ML,Pipilo erythrophthalmus,7,41.6801252,-87.913018,4985.797828,3435.254804,5426.900585,1777.777778,3695.906433,1684.210526,1497.076023,1597.32665,56,26,89.54424,NORTHEAST,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,217,4549.390891,4.549390891
591762051,ML,Pipilo erythrophthalmus,7,41.6801252,-87.913018,5403.508772,3808.187135,6222.222222,1824.561404,4444.444444,2807.017544,888.8888889,1642.105263,56,26,89.54424,NORTHEAST,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,217,4549.390891,4.549390891
591904051,ML,Pipilo erythrophthalmus,7,33.942275,-84.2794559,5179.385965,2568.201754,5587.719298,2450,3180.701754,3008.77193,1762.280702,2654.166667,63,45,669.35901,NORTH CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,315,2971.646509,2.971646509
592118921,ML,Pipilo erythrophthalmus,7,35.081384,-81.270884,3945.419103,2990.253411,6269.005848,1918.128655,4397.660819,4397.660819,421.0526316,1001.949318,15,0,66.66414,NORTH CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,233,3132.690179,3.132690179
593730881,ML,Pipilo erythrophthalmus,7,41.6163407,-70.5473328,5666.016894,3987.004548,6456.140351,2573.099415,3929.824561,2900.584795,842.1052632,1725.795971,25,0,25.68597,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,22,3962.999201,3.962999201
594289581,ML,Pipilo erythrophthalmus,7,45.3613127,-72.6096725,4116.959064,2423.391813,6175.438596,1730.994152,4491.22807,2526.315789,1169.590643,1740.350877,29,90,63.06753,,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",320,3883.460542,3.883460542
594642101,ML,Pipilo erythrophthalmus,7,33.942275,-84.2794559,5988.888889,3825.438596,7264.035088,2578.947368,4728.070175,3094.736842,558.7719298,2206.432749,63,45,669.35901,NORTH CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,315,2971.646509,2.971646509
594938131,ML,Pipilo erythrophthalmus,7,42.1353684,-75.9091816,5743.530702,3218.311404,5974.561404,2922.807018,3094.736842,3094.736842,1117.54386,2568.201754,61,0,261.05649,EASTERN PLATEAU,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",264,472.9049899,0.47290499
595218371,ML,Pipilo erythrophthalmus,7,36.0757422,-86.3105679,4443.311404,2664.912281,4814.035088,2020.175439,2836.842105,2020.175439,1289.473684,1821.381579,8,92,0,MIDDLE,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,213,2419.500642,2.419500642
595735821,ML,Pipilo erythrophthalmus,7,40.1530757,-83.020699,4623.684211,4089.473684,4942.982456,3481.578947,1504.385965,730.7017544,429.8245614,577.1929825,63,81,28.97661,CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,289,953.6511216,0.953651122
596380301,ML,Pipilo erythrophthalmus,7,33.942275,-84.2794559,4783.333333,3432.45614,5157.894737,2364.035088,2836.842105,1934.210526,902.6315789,1393.859649,63,45,669.35901,NORTH CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,315,2971.646509,2.971646509
596793441,ML,Pipilo erythrophthalmus,7,42.3033073,-72.3318521,6210.964912,3647.368421,7865.789474,1891.22807,6017.54386,3309.649123,1633.333333,2606.578947,6,100,0,CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",266,2117.570244,2.117570244
597328401,ML,Pipilo erythrophthalmus,7,41.0128037,-72.0372128,4942.982456,3295.321637,5931.578947,1848.245614,4126.315789,2407.017544,515.7894737,1690.643275,7,0,0,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,NA,1200.92493,1.20092493
597328681,ML,Pipilo erythrophthalmus,7,41.0128037,-72.0372128,4857.017544,3202.192982,5845.614035,1805.263158,4083.333333,2450,472.8070175,1697.807018,7,0,0,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,NA,1200.92493,1.20092493
597332961,ML,Pipilo erythrophthalmus,7,41.0128037,-72.0372128,4805.438596,3533.157895,5673.684211,2235.087719,3481.578947,2836.842105,515.7894737,1315.263158,7,0,0,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,NA,1200.92493,1.20092493
597705531,ML,Pipilo erythrophthalmus,7,42.8696745,-88.5424742,4721.929825,3057.894737,4900,2364.035088,2578.947368,1805.263158,1590.350877,1707.017544,11,85,5.43058,SOUTH CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,272,7456.903778,7.456903778
598008321,ML,Pipilo erythrophthalmus,7,33.942275,-84.2794559,4771.052632,2425.438596,4900,2321.052632,2621.929825,2621.929825,1762.280702,2388.596491,63,45,669.35901,NORTH CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,315,2971.646509,2.971646509
598208401,ML,Pipilo erythrophthalmus,7,41.0128037,-72.0372128,4907.163743,3023.099415,5888.596491,1719.298246,4212.280702,3094.736842,644.7368421,1927.046784,7,0,0,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,NA,1200.92493,1.20092493
598214831,ML,Pipilo erythrophthalmus,7,33.942275,-84.2794559,4900,2433.881579,5329.824561,2321.052632,3051.754386,2922.807018,1719.298246,2509.100877,63,45,669.35901,NORTH CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,315,2971.646509,2.971646509
598488891,ML,Pipilo erythrophthalmus,7,42.506745,-84.319308,6282.372598,3248.120301,7812.865497,2479.532164,5380.116959,4631.578947,561.4035088,3081.035923,7,88,1.48979,SOUTH CENTRAL LOWER,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,295,9797.976669,9.797976669
598847321,ML,Pipilo erythrophthalmus,7,45.523882,-92.748346,4163.74269,3212.475634,4210.526316,3040.935673,1216.374269,1169.590643,842.1052632,998.0506823,8,59,3.00845,EAST CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",259,13403.91599,13.40391599
599592271,ML,Pipilo erythrophthalmus,8,42.11877,-71.2077,7538.048246,3981.25,7908.77193,2063.157895,5888.596491,5759.649123,2879.824561,3599.780702,47,99,25.74853,CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,117,368.2477091,0.368247709
599967951,ML,Pipilo erythrophthalmus,8,41.0128037,-72.0372128,4928.654971,3001.608187,5888.596491,1676.315789,4255.263158,2621.929825,988.5964912,1970.02924,7,0,0,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,NA,1200.92493,1.20092493
600357081,ML,Pipilo erythrophthalmus,6,38.4202436,-79.8529922,4470.175439,2953.508772,5544.736842,2364.035088,3223.684211,2063.157895,1117.54386,1559.649123,7,0,4.28961,CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",783,13188.13266,13.18813266
600485451,ML,Pipilo erythrophthalmus,8,30.3903217,-83.1832384,4610.786225,3139.701105,5099.415205,1730.994152,3415.204678,3321.637427,608.1871345,1517.868746,15,61,2.87751,NORTH,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,25,12.95704278,0.012957043
600991091,ML,Pipilo erythrophthalmus,7,43.17306,-91.22,5218.070175,3378.421053,6189.473684,2535.964912,3696.491228,2707.894737,902.6315789,1882.631579,0,98,1.66968,NORTHEAST,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,223,13886.28621,13.88628621
603121881,ML,Pipilo erythrophthalmus,8,28.9238,-81.2266,5383.552632,2998.026316,5630.701754,2750.877193,2922.807018,2836.842105,515.7894737,2428.508772,59,29,532.53632,NORTH CENTRAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,17,3821.463935,3.821463935
603429861,ML,Pipilo erythrophthalmus,8,42.5298184,-76.604273,4586.842105,3235.964912,5329.824561,1762.280702,3610.526316,1891.22807,472.8070175,1393.859649,9,100,27.72947,CENTRAL LAKES,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,260,2071.361437,2.071361437
603641601,ML,Pipilo erythrophthalmus,8,35.8720815,-86.4342499,4985.964912,3202.192982,5114.912281,2750.877193,2407.017544,2063.157895,1719.298246,1826.754386,61,100,53.46441,MIDDLE,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Cfa: Humid Subtropical Climate,Cfa: Humid Subtropical Climate,181,934.5370934,0.934537093
